Number, Time, Resource, NoOfElements, Type
190, 92661, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
191, 49541, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
192, 77903, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
193, 58167, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
194, 70810, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
195, 48960, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
196, 82232, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
197, 57446, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
198, 52587, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
199, 72063, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
200, 118498, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
201, 52446, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
202, 53598, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
203, 43180, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
204, 95756, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
