Number, Time, Resource, NoOfElements, Type
146, 69931, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2025%20of%2030/model/model.arxml, 2, Save
147, 33503, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
148, 53149, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2025%20of%2030/model/model.arxml, 1, Save
149, 30186, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
150, 105287, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2026%20of%2030/model/model.arxml, 1, Save
151, 34494, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
152, 162244, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2026%20of%2030/model/model.arxml, 2, Save
153, 45245, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
154, 102092, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2026%20of%2030/model/model.arxml, 1, Save
155, 30407, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
156, 106319, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2027%20of%2030/model/model.arxml, 1, Save
157, 31839, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
158, 68228, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2027%20of%2030/model/model.arxml, 2, Save
159, 34264, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
160, 54081, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2027%20of%2030/model/model.arxml, 1, Save
161, 29145, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
162, 123872, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2028%20of%2030/model/model.arxml, 1, Save
163, 39705, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
164, 68598, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2028%20of%2030/model/model.arxml, 2, Save
165, 33943, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
166, 60504, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2028%20of%2030/model/model.arxml, 1, Save
167, 30057, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
168, 119734, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2029%20of%2030/model/model.arxml, 1, Save
169, 34906, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
170, 86802, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2029%20of%2030/model/model.arxml, 2, Save
171, 33483, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
172, 74199, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2029%20of%2030/model/model.arxml, 1, Save
173, 28784, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
174, 99317, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
175, 33252, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2030%20of%2030/model/model.arxml, 1, Save
176, 59922, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
177, 33202, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2030%20of%2030/model/model.arxml, 2, Save
178, 92533, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
179, 28994, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteComponent()/repetition%2030%20of%2030/model/model.arxml, 1, Save
330, 131867, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
331, 57478, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/model.arxml, 1, Save
332, 96972, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
333, 38291, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/model.arxml, 2, Save
334, 62617, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
335, 50534, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/model.arxml, 3, Save
336, 66344, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
337, 34855, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/model.arxml, 3, Save
338, 140053, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
339, 33382, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2016%20of%2030/model/model.arxml, 1, Save
340, 140744, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
341, 46597, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/model.arxml, 1, Save
342, 225833, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
343, 56946, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/model.arxml, 2, Save
344, 194644, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
345, 57708, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/model.arxml, 3, Save
346, 109235, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
347, 37169, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/model.arxml, 3, Save
348, 84257, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
349, 30106, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2017%20of%2030/model/model.arxml, 1, Save
350, 114315, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2018%20of%2030/model/model.arxml, 1, Save
351, 32110, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
352, 150321, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2018%20of%2030/model/model.arxml, 2, Save
